conversation_id,date,tweet
"1,20E+18",30/11/2019 09:49,"smalem buka ladang pertanian lagi setelah sekian lama dianggurin. tadi malem sih temanya baru winter doang. pagi ini baru lagi, bagus banget :' https://t.co/sjcvIWeiBn"
"1,20E+18",30/11/2019 06:33,"Lustrum Fakultas Pertanian Unand, dihadiri seluruh Angkatan se-Indonesia di Rumah Dinas Wako Padang tgl 29 s d 1 Des 2019. Info: Ir. Mediar Indra, MSi. â€” di Palanta Rumah Dinas Walikota Padang https://t.co/bePHJQvfEY"
"1,20E+18",29/11/2019 22:42,"https://t.co/u8WUpXL5Znâ€“ PADANG â€“ Kopi menjadi salah satu minuman harian bagi sebagian besar masyarakat Indonesia. Sebagai salah satu negara yang memiliki kualitas kopi terbaik, biji kopi hasil pertanian di Indonesia sangatâ€¦ https://t.co/yWmFr1b32W"
"1,20E+18",29/11/2019 15:56,"AYAM SEEKOR RM3, AJER BENOR KOMER? IYER, TAPI HANYA DI PERAK SADC AGROFEST 2019 Moh beramai-ramai ke Perak SADC Agrofest 2019, banyak hasil pertanian segar terus dari ladang dijual pada harga menjimatkan untukâ€¦ https://t.co/XWPOa5NcCx"
"1,20E+18",29/11/2019 11:20,Ditjen PSP Punya Peran Strategis MajukanÂ Pertanian https://t.co/HxZJ5O8WtW https://t.co/bV7jEZ2ACH
"1,20E+18",28/11/2019 11:41,"PERSIAPAN TERAKHIR Menteri Salahuddin Ayub, Kementerian Pertanian &amp"
"1,20E+18",28/11/2019 07:43,"BKIPM Padang mengikuti Workshop Keamanan Pangan dalam rangka Hari Pangan Sedunia ke-39 dan Lustrum XIII Fakultas Pertanian Universitas Andalas (Rabu, 27 November 2019) #OneHealthKIPM #bkipmpadangrancakbana @HumasBKIPM @RudiBarmara https://t.co/VAhO3yqcJh"
"1,20E+18",27/11/2019 23:05,"@giewahyudi @niny_hiers Buat lahan parkir, uangnya tuk biaya hidup ormas. Atau juga buat lapak PKL, lahannya disewakan per petak, mau dikemanain uang sewanya nanti kita gak tau... Kalau semua lahan dibetonisasi, resapan air nanti pada kemana? Bukannya pen"
"1,20E+18",27/11/2019 16:15,"Mari bawa lanskap pertanian ke level selanjutnya! Konektivitas lanskap lahan pertanian sangat penting untuk mendukung habitat satwa liar. Pelajari bagaimana batasan ladang berbunga, pagar tanaman &amp"
"1,20E+18",26/11/2019 16:40,bila buat assigment dak dak pertanian mesti typo LADANG jadi LADING ðŸ˜‚
"1,20E+18",26/11/2019 08:40,Usulkan Regulasi Perlindungan LahanÂ Pertanian https://t.co/YBLvXnnyWc https://t.co/9xRBCHecdn
"1,20E+18",26/11/2019 08:38,Perak SADC Agrofest Pertanian Nadi Ekonomi Negara 28 November 2019 - 1 Disember 2019 Ibu Pejabat PPPNP 8.00 am - 7.00 pm Pelbagai jualan segar dari ladang. Antara aktiviti &amp
"1,20E+18",26/11/2019 07:01,"#HPPNK2019 ada @EllaAminuddin ... Untuk info korang, dia ni sekarang dah jadi usahawan pertanian. Ada ladang cili fertigasi hi tech si Selangor. https://t.co/OZ90EaxrKY"
"1,20E+18",25/11/2019 11:47,Memantik api di lahan gersang. #bubarkanTGUPP
"1,20E+18",25/11/2019 10:32,Dinas Pertanian (Distan) Provinsi Bangka Belitung (Babel) menargetkan produksi gabah kering baik sawah tadah hujan maupun padi ladang 36 ribu ton hingga akhir tahun ini. https://t.co/EdKYZtog11
"1,20E+18",24/11/2019 13:07,"@kementan usul kpd pak menteri agar gnerasi milineal ini diajar bertani secra milineal dg diberikn kmudhn akses, ladang dan bibit serta ilmunya,,, agar ada gnerasi pnerus pertanian di indonesia"
"1,20E+18",23/11/2019 22:03,"merapi yang keliatannya gersang, kakinya menyediakan lahan yang subur."
"1,20E+18",23/11/2019 19:09,"Fenomena Feminisasi Pertanian, Saat Laki-Laki Merantau Meninggalkan Ladang | https://t.co/YmGU90ncq5 - https://t.co/WJgZZrwmgE https://t.co/409EZmHbIr"
"1,20E+18",23/11/2019 14:02,"@budimandjatmiko Iya mas @budimandjatmiko, Indonesia juga menggunakan teknologi Israel juga sekarang di hampir seluruh pertanian lahan kering di NTT ( Nusa Tenggara Timur ) menggunakan teknologi Israel, kalau ga gitu tentu susah, mengubah yang lahan kerin"
"1,20E+18",23/11/2019 09:04,"https://t.co/iaGLNPNWix, Padang - Makin Gencar branding Faldo Maldini, #sumangaikbaru terlihat saat perhelatan Wisuda ucapan selamat kelukusan kepada mahasiswa Teknik Pertanian di depan perpustakaan UNAND. Sumber :â€¦ https://t.co/0cbhKSPYiq"
"1,20E+18",22/11/2019 14:27,Penternak rayu menteri pertanian tidak pinggirkan kisah padang ragut Bidor https://t.co/zOAlNf09Wj https://t.co/PI5RkFqbpi
"1,20E+18",22/11/2019 14:25,Penternak rayu menteri pertanian tidak pinggirkan kisah padang ragut Bidor https://t.co/5lAx41I25c
"1,20E+18",22/11/2019 09:31,17 SMK Pembangunan Pertanian Negeri Padang didampingi tiga guru melakukan kunjungan ke Balai Penelitian Tanaman Hias Jumat 22 November 2019 https://t.co/xYq2hlO2Rz https://t.co/FO4IDShWjl
"1,20E+18",21/11/2019 12:50,"@jokowi https://t.co/YvgFwrsGcE Tolong solusinya, kita semua perlu nasi, bagaimana produksi pangan meningkat kalau petani/peladang ditangkap. Undang2 LH membolehkan membakar ladang dengan dibatasi. Ini jg kearifan lokal, dan pertanian organik."
"1,20E+18",20/11/2019 21:24,27 Jenis Komoditas Pertanian Ilegal Dimusnahkan Karantina Pertanian Padang https://t.co/pABRVltgpS
"1,20E+18",20/11/2019 15:30,Rabu 20 November 2019 Salah satu bentuk kerjasama antar instansi yaitu BKIPM Padang menjadi saksi dalam kegiatan Pemusnahan Media Pembawa OPTK dan HPHK di Balai Karantina Pertanian Kelas I Padang @KarantinaPDG #OneHealthKIPM #bkipmpadangrancakbana @HumasBKIPM @RudiBarmara https://t.co/0WbiycEnVI
"1,20E+18",20/11/2019 11:25,Menteri Pertanian - aku masih belum nampak sebarang idea baru ttg pertanian negara.Apa kisahnya dgn majlis penasihat pertanian?Adakah agensi FAMA telah ditambah baik fungsinya? Adakah staff DOA rajin turun padang? Apa sudahnya hasil2 kajian dari MARDI?Apakah teknologi kian maju?
"1,20E+18",20/11/2019 11:03,True. Mula2 ambik kos ladang ni ingatkn cucuk tanam je. Dah masok U baru tahu in depth sngt2 pertanian ni
"1,20E+18",20/11/2019 07:13,@excel_dee Andai mayoritas mahasiswa pertanian mau terjun ke sawah dan ladang barulah nasib petani dapat diperbaiki. In memoriam Bob Sandino
"1,20E+18",19/11/2019 22:05,"Bidara Arab, Manfaat Kesehatan dan Lahan Gersang https://t.co/K3NicW8Pzy lewat @menubuku"
"1,20E+18",19/11/2019 21:18,"@Radja_Nusantara Tergantung tanahnya mbak, klo ditanam di lahan gambut yg dulunya rawa, ya Lembab tanahnya, banyak air dibawah tanah Klo tanam di tanah yg kering, tandus ya atau tidak cocok ya Tanahnya Gersang mbak"
"1,20E+18",19/11/2019 20:32,"Bidara Arab, Manfaat Kesehatan dan Lahan Gersang https://t.co/K3NicW8Pzy lewat @menubuku"
"1,20E+18",19/11/2019 19:51,"sudah cukup belajarnya, waktunya berjuang di lahan yang gersang, dan siap untuk patah hati."
"1,20E+18",19/11/2019 07:50,Lahan gersang pun juga dapat memiliki nilai keindahan seperti di Nusa Tenggara Timur #greenmillennialIndonesia #IndonesiaClimateChange #IndonesiaClimateAction #SustainableIndonesia #PerubahanIklimIndonesia https://t.co/4KDpHpFuRH
"1,20E+18",18/11/2019 21:26,@Bro2Face @_karmenlunarx Saya tak kata semua tak bagus. Skim ladang kontrak bnyk juga yg dah bergelar millionaire. Tapi masih ramai yg terpinggir dari perhatian MoA. Khususnya org yg mngusahakn pertanian dikawasan bukan tumpuan. MoA tak pernah ada one sto
"1,20E+18",18/11/2019 14:11,"PELATIHAN -- Pelatihan Pengelolaan Pupuk Organik dan Budidaya Cabai Merah sesuai Good Agriculture Practise (GAP) Berbasis MA-11 oleh Dinas Pertanian Kabupaten Pakpak Bharat yang dibuka Asisten Administrasi dan Pembangunan, Supardi Padang, SP, MM di Bale Sada Arih, Senin (18/11). https://t.co/AbROgcvmdZ"
"1,20E+18",18/11/2019 13:34,"12 November Kota Padang Sidempuan, Sumatra Utara Â· Penyuluhan Bahaya Penyalahgunaan Narkoba di SMK N Pertanian Pembangunan Kota Padangsidimpuan. #lawanNARKOBAðŸ‘ŠðŸ– #NEVERwillSTOPandNEVERgiveUP ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨â˜€â˜€â˜€ https://t.co/rOowwCOiLD"
"1,20E+18",18/11/2019 08:56,Kawalan Secara Biologi untuk Mengelak Serangan Babi/khinzir Merosakkan Tanaman Pertanian: Pokok bunga Pukul 10 atau Turnera subulata (bunga putih) ini biasanya di tanam di ladang kelapa sawit. Kalau Tuan/Puan... https://t.co/Ca0vfduTBW
"1,20E+18",17/11/2019 22:27,"Panik...,lahan basah akan kering dan gersang...ðŸ˜‚ðŸ˜‚ðŸ˜‚"
"1,20E+18",17/11/2019 22:24,"@narkosun Kelihatan dia lagi panik...,lahan basahnya akan kering dan gersang...,Memangnya PERTAMINA milik bapak moyangnya dia???"
"1,20E+18",17/11/2019 01:27,"Bidara Arab, Manfaat Kesehatan dan LahanÂ Gersang https://t.co/K3NicVReI0 https://t.co/p6HqbO6U7f"
"1,20E+18",16/11/2019 13:29,Mekanisasi pertanian akan mendorong efisiensi dan meningkatkan produktivitas pertanian. @ Padang Sago https://t.co/fILkWF2paR
"1,20E+18",16/11/2019 13:24,"Fakultas Pertanian UTU Tandatangani MoA dengan Fakultas Teknologi Pertanian Universitas Andalas. Padang, 14 Novemberâ€¦ https://t.co/fkkrpbzseb"
"1,20E+18",15/11/2019 15:33,"Di lingkungan terkontrol, hasil produksi pertanian bisa sampai 20 kali lipat dari pertanian di ladang terbuka dgn menggunakan sumberdaya produksi (tenaga kerja, air, pupuk) yg lebih efisien."
"1,20E+18",15/11/2019 13:35,@ProjoRia @MasihYGKemarin @basuki_btp @jokowi Gersang dunk tuuh lahan..ðŸ˜…ðŸ˜†
"1,20E+18",15/11/2019 05:28,"oligarki tumbuh mekar di ladang yang gersang, menuai begitu banyak benih untuk ditanam di lahan pribadi. oligarki, tak hidup sendiri."
"1,19E+18",14/11/2019 17:06,"Kendalikan Penyakit Padi, Babinsa Koramil 08/Barumun Lakukan Penyemprotan Padi Bersama Petugas Dinas Pertanian Padang Lawas Aktual News-Daerah ï¿¼ ï¿¼ Padang Lawas,Â Aktual NewsÂ â€“ Bersama dengan petugas PHP dan PPLâ€¦ https://t.co/9go8pkgDTk"
"1,19E+18",14/11/2019 17:04,"Kendalikan Penyakit Padi, Babinsa Koramil 08/Barumun Lakukan Penyemprotan Padi Bersama Petugas Dinas Pertanian Padang Lawas https://t.co/Juk3d4s6rR"
"1,19E+18",14/11/2019 16:09,"Pertanian 4.0 Menabur benih kebencian, memberi pupuk cacian, tak lupa peptisida dari pola pikir serampangan, disiram isu sosial, subur dalam ladang komentar"
"1,19E+18",14/11/2019 07:12,Fakultas Teknologi Pertanian UGM berperan aktif pada Forum Komunikasi Perguruan Tinggi Teknik Pertanian (FKPT TPI) yang tahun ini diselenggarakan di Kota Padang dengan tuan rumah Universitas Andalas pada tanggal 12â€¦ https://t.co/AtTNXXv3oX
"1,19E+18",13/11/2019 20:59,"Apakah sudah investasi untuk akhirat? sejatinya kehidupan di dunia ini laksana ladang pertanian menuju akhirat. â£ Jika momen investasi terbaik datang, maka apalagi yang kita tunggu untuk berwakaf, karna ini adalah pilihan terbaik kita untuk bekal di akhirat nanti ðŸ˜Š Masya Allah https://t.co/vgD3HFoZV9"
"1,19E+18",13/11/2019 09:24,"Th depan lahan gersang ini akan penuh bunga indah. Bunga mawar, bunga anggrek, bunga deposito dsb. https://t.co/stGHasPwSK"
"1,19E+18",12/11/2019 21:01,"Kalau kau suruh budak tak payah pergi sekolah, setakat dengar ucapan kau, dengar tanpa ada ilmu sains utk terangkan, budak tu tak kan faham. Satu lagi, kalau kita gantikan ladang dengan tanam pokok semula, kita akan isu tak cukup makanan. Semua hasil pertanian kita adalah ......"
"1,19E+18",12/11/2019 14:55,@detikcom @detikfinance Ada banyak faktor Ini pr buat mentan kita Kesejahteraan yg utama. Ada sarjana pertanian tp kerja di bank. Seharusnya sarjana pertanian turun ke ladang/swah/kebun.
"1,19E+18",12/11/2019 13:37,"Itulah sebab lahan pertanian banyak di jual ,bukan salah pemerintah tapi kondisi yang di lapangan tidak ada penerus untuk melanjutkan ekosistem pertanian di indonesia. Jangan malu jadi petani ,petani pekerjaan mulia dan tidak hina :)"
"1,19E+18",12/11/2019 12:01,"@zarazettirazr Beda lagi kalo di daerah saya namanya ""kemarogan"" numbuhnya di hutan kondisi lahan yg gersang tanaman ini merambat sperti timun ..."
"1,19E+18",12/11/2019 5:33,Formasi CPNS Kementerian Pertanian RÐµÑ€ublÑ–k IndÐ¾nÐµÑ•Ñ–Ð° TÐ°hun 2019 â€“ PADANGÂ JOBS https://t.co/uulQbCm0Kn https://t.co/m8XPTenN5v
"1,19E+18",12/11/2019 2:41,"Lukisan ini dibuat tahun 1883. Waktu itu Van Gogh pindah dari Den Haag ke Drenthe, daerah pertanian di Belanda. Dia captured seseorang di ladang yang bakar rumput liar di satu senja di musim gugur tahun 1883. Gelap ya lukisannya. https://t.co/pNjSS07UcB"
"1,19E+18",11/11/2019 22:01,Pasar Tani Selangor Agro Market kini di Kg Bukit Kuching #dunbukitmelawati Kuala Selangor ! Jom membeli hasil pertanian terus dari ladang ! https://t.co/en6D3b52yk
"1,19E+18",11/11/2019 16:09,"@Askmenfess Dear calon suami q nanti kalau kamu nikah sama ahli pertanian kaya ak, bakal ak kasih berhektar hektar ladang kerinduanðŸ˜˜"
"1,19E+18",10/11/2019 10:10,"@AoiArv @Rafli57104975 @YongL4dy @idtodaydotco @rockygerung Anda tak paham kesemuan orba yg bisa berakibat fatal bagi bangsa. Harus belajar scr komprehensif, jgn bayangkan sepotong2. Kalo bicara infrastruktur justru baru saat ini dibangun besar2an tuk tam"
"1,19E+18",09/11/2019 21:39,INFO CPNS: KEMENTERIAN PERTANIAN FOLLOW IG : LOKER PADANG UPDATE #CPNS #CPNS2019 #asnkinibeda https://t.co/IdaKjXFNZH
"1,19E+18",09/11/2019 11:32,Sambil muka aku menghadap je arah pintu sliding . Aku tk pastu samada jiran di dpn rumah tu nmpak perlakuan kami. Aku yg dh seminggu gersang ni menggoyangkan punggungku jika kepala kote abg terbenam perlahan lahan dan santak ke pangkal rahim ku .
"1,19E+18",07/11/2019 21:50,"@bangzul_ntb Pak Gub, edukasi petani yg merambah hutan dan gunung sebagai lahan pertanian. Kondisi darurat di banyak wilayah NTB krn masalah iniðŸ™"
"1,19E+18",07/11/2019 16:19,"@IwanIwanlengkas @mas__piyuuu @permadiaktivis Sampai kapan hidup Palestina bergantung dari donasi. THN 1947 wilayah Israel Padang tandus, namun sekarang mnjdi negara modern, pertanian maju, Palestina sejak jebrod sama saja."
"1,19E+18",07/11/2019 9:17,Perempuan muda tersebut bernama Ardinah. Setiap hari Ardinah selalu pergi ke pasar Mojokerto untuk menjual hasil pertanian dari ladang yang tidak terlalu luas itu. Jarak rumah Ardinah dengan pasar Mojokerto memang cukup jauh jadi harus berjalan sejauh 5Km
"1,19E+18",06/11/2019 9:48,"Anggota Koramil 05 Weru Babinsa Ds Tawang Sertu Purwanto melaksanakan kegiatan komunikasi sosial dengan warga dan Gapoktan desa desa Tawang. Pertemuan membahas kondisi lahan pertanian yang kekeringan dan cara mengatasinya di wilayah desa Tawang kec. Weru, Sukoharjo https://t.co/H1oaQc5Mko"
"1,19E+18",06/11/2019 7:55,"Anggota Koramil 05 Weru Babinsa Ds Tawang Sertu Purwanto melaksanakan kegiatan komunikasi sosial dengan warga dan Gapoktan desa desa Tawang. Pertemuan membahas kondisi lahan pertanian yang kekeringan dan cara mengatasinya di wilayah desa Tawang kec. Weru, Sukoharjo (03/11) https://t.co/hUuku2gRDi"
"1,19E+18",05/11/2019 23:30,"Gpp lah Insinyur pertanian jualan bubur klw bhn bakunya dari ladang sendiri. Penyusunan anggaran belanja belum fix sudah dimakan sama pengamat, kaya makan pepaya mentah itu broo. Gatalnya menular. [apa hubungannya bubur ma pepaya mentah ya ???]"
"1,19E+18",05/11/2019 21:27,"Persoalan pangan dan kekurangan pangan, kekurangan gizi, adalah persoalan politik-ekonomi yang lebih banyak ditentukan di belakang meja para politisi dan pembuat kebijakan, ketimbang di laboratorium atau di ladang-ladang percobaan para pakar pertanian. Makan berkas simpanan. https://t.co/cb96J0bRGo"
"1,19E+18",05/11/2019 11:37,"Peduli Dunia Pertanian, Anggota DPRD Agam Edwarh Tinjau Pembangunan Irigasi https://t.co/fpCiMuk1f0"
"1,19E+18",05/11/2019 11:37,Wujudkan Pertanian dan Ketahanan Pangan Tangguh https://t.co/2lxnIfq0e9
"1,19E+18",05/11/2019 9:04,"Anggota Koramil 05 Weru Babinsa Ds Tawang Sertu Purwanto melaksanakan kegiatan komunikasi sosial dengan warga dan Gapoktan desa desa Tawang. Pertemuan membahas kondisi lahan pertanian yang kekeringan dan cara mengatasinya di wilayah desa Tawang kec. Weru, Sukoharjo (03/11) https://t.co/8QLaqwqCme"
"1,19E+18",05/11/2019 7:45,Anggota Koramil 05/Weru Babinsa Ds Tawang Sertu Purwanto berbincang dengan warga desa tawang tentang kondisi lahan pertanian yang kekeringan di wilayah desa Yawang kec. Weru kab. Sukoharjo https://t.co/JOinAnx7WX
"1,19E+18",04/11/2019 17:10,"Sepanjang mata memandang hanya terlihat lahan pertanian yang mengering dan juga irigasi di tepian jalan utama kecamatan pun hanya terisi sampah plastik, begitu gersang. #KekeringanMematikan https://t.co/DhKI8lqa0R"
"1,19E+18",04/11/2019 15:05,"Kesian orang kampung yg mempunyai ramai anak dan kesemuanya masih bersekolah.. Cukupkah dgn pendapatan yg hanya Rm1000? Sedangkan dlm pd waktu yg sama harga barangan semakin mencanak naik. Dan hasil pertanian dan ladang sprt getah, sawit dan seumpamanya jatuh merudum. Adilkah.? https://t.co/R9W3r9sQOW"
"1,19E+18",04/11/2019 7:59,@ALLAVIYU_99 Lahan di sumatra yg kebakar dulu hijau sekarang gersangðŸ˜­ðŸ˜­
"1,19E+18",04/11/2019 1:39,sebelumnya kami sudah pernah lapor kepada Bapak terkait kondisi bangunan tersebut dan dampak bagi lahan pertanian kami dan benar selang beberapa hari ada petugas dari @bpsdaprobolo yang cek ke lokasi https://t.co/zeNACrJJgC
"1,19E+18",02/11/2019 19:59,"19:50 WIB. Antisipasi dan waspadalah dalam berkendara mengingat traffic light Duren Tiga Selatan, TL.Jati Padang, TL.Basmar, TL.Pejaten Vilage, TL.Dep.Pertanian padam 810 Mengingat sedang dalam pemadaman listrik oleh pihak pln"
"1,19E+18",02/11/2019 17:09,GemaMedianet : Tim IbDM THP Fakultas Pertanian Unand Padang Beri ... https://t.co/2ut3Aj6DP9
"1,19E+18",02/11/2019 9:09,Anggota Koramil 05/Weru Babinsa Ds Tawang Sertu Purwanto berbincang dengan warga desa tawang tentang kondisi lahan pertanian yang kekeringan di wilayah desa Yawang kec. Weru kab. Sukoharjo (01/11) https://t.co/Oe8GyVa3TP
"1,19E+18",02/11/2019 1:42,@jokowi Apakah itu mitos atau fakta? Tentu perlu kajian yg mendalam. Namun itulah fakta yang diyakini secara turun-temurun oleh masyarakat Dayak bahwa sistem ladang berpindah adalah pilihan terbaik ketika PEMERINTAH belum memberikan solusi alternatif yang
"1,19E+18",02/11/2019 1:09,"@jokowi 3.harapannya: area yg dibuka TNI ini bisa dikelolah menjadi persawahan baru, sehingga masyarakat bisa beralih sistem dan teknologi dari tradisional menggunakan sistem ladang berpindah ke pertanian intensif persawahan padat teknologi. 4. Hasilnya??"
"1,19E+18",01/11/2019 22:42,@CINDERRCELLA @fWBase Ladang pertanian
"1,19E+18",01/11/2019 20:54,"Lahan pertanian yang mengering dan kondisi Embung Cangkring di Sadang mulai menyusut airnya, Kamis (31/10). Selama menghadapi musim kemarau ini sebagian besar lahan pertanian di kawasan tersebut tidak berproduksi. Foto: KOMPAS/P Raditya Mahendra Yasa #fotoKBM https://t.co/0kcFJnnZa9"
"1,19E+18",01/11/2019 20:05,"@collegemenfess Menurutku sih sama aja semua fakultas, aku di pertanian aja beli bibit mahal mahal belum tentu tumbuh, perawatan setengah mati, ngeladang capek, plus aku anak agribisnis, harus mikirin dampak bisnis dan ekonomi dari ladang aku, jadi ya git"
"1,19E+18",01/11/2019 11:14,Keberadaan ular berbisa di kampus IPB Dramaga didukung oleh keberadaan habitat yang masih tersedia. Keadaan kampus yang terdapat berbagai lahan percobaan pertanian membuat populasi hewan mangsa ular seperti tikusâ€¦ https://t.co/Hwfql78Dz4
"1,19E+18",01/11/2019 9:08,#KhabarPagi : Kerajaan bakal perkenal sistem pengurusan ladang untuk tingkat hasil pertanian - Dr Mahathir https://t.co/pVAs79EJ6o
"1,19E+18",01/11/2019 8:06,"#InfoTerkini di #SemangatPagi : -perbaikan data lahan baku sawah dari KemenATR dan Kementan -Kebakaran hutan di California Selatan, AS, tdk ada korban WNI -Kondisi lahan pertanian di Desa Sendangtirto Sleman mengkhawatirkan. dengerin selengkanya https://t.co/hkd6nueYKQ #sempag"
"1,19E+18",01/11/2019 7:16,@Kemhan_RI @pindad Setelah membaca buku PARADOKS INDONESIA karya Pak Menhan @prabowo saya kok malah berharap PT Pindad bisa melebarkan usaha utk memproduksi scr massal alat2 pertanian spt traktor dll dan dilempar ke pasaran dg harga terjangkau. Rakyat aka
"1,19E+18",31/10/2019 21:34,"RAK PERTANIAN KONSEP RUMAH HIJAU MAMPU MILIK DI LAMAN RUMAH ANDA Seiring dengan pengumuman PM Tun Dr Mahathir Mohamad mengenai sistem pengurusan ladang, saya memperkenalkan satu kaedah pengurusan tanaman dan... https://t.co/4OutVsg1QD"
"1,19E+18",31/10/2019 20:31,"#Pontian Kerajaan akan memperkenalkan pengurusan pertanian yang cekap menerusi sistem â€˜pengurus ladangâ€™ atau â€˜farm managersâ€™, bagi menjana pendapatan lebih baik buat petani, kata Tun Dr Mahathir Mohamad. https://t.co/KSq1ztyNlH"
"1,19E+18",31/10/2019 20:01,Kerajaan bakal perkenal sistem pengurusan ladang untuk tingkat hasil pertanian - Dr Mahathir @chedetofficial https://t.co/k82IphajfW https://t.co/IICZQtN9vF
"1,19E+18",31/10/2019 19:25,"Kerajaan akan memperkenal pengurusan pertanian yang cekap menerusi sistem 'pengurus ladang' atau 'farm managers', bagi menjana pendapatan yang lebih baik buat golongan petani - PM @chedetofficial ...1/2 https://t.co/Ne8cJPpGIA"
"1,19E+18",31/10/2019 16:07,"Dalam pertanian pintar berbasis IoT, sebuah sistem dibangun untuk memantau ladang tanaman dengan bantuan sensor (cahaya, kelembaban, suhu, kelembaban tanah, dll.) https://t.co/J1MyE2IxSo #Iot #iotplatform #iotvendor #aplikasi #software #smartfarming #smartforest https://t.co/HzbkfYJzSH"
"1,19E+18",31/10/2019 08:04,@azrayzul Kami di univ pertanian kami pergi ladang je waktu malam amek buah opps kantoi ðŸ™ŠðŸ™ŠðŸŒš
"1,19E+18",30/10/2019 18:44,lamer sungguh x turun padang .. pameran di Hari Terbuka Pertanian Bera 2019.. #madukelulut #beekeepers #jabooq #honey @ Kampung Padang Luas https://t.co/8u66VHPkDN
"1,19E+18",30/10/2019 16:34,"""lahan gersang pasti karena PLTU!!!"" https://t.co/jgeKuiMlS0"
"1,19E+18",30/10/2019 12:29,"@pacarnyaLEON @xheesecake Di seoul, kebun/ladang letaknya di daerah pertanian. Beda sm kita, rumah ada halaman dan kebun"
"1,19E+18",29/10/2019 21:31,Hobby baru tiap malem ngajarin masku skincare an biar mukanya gak gersang kayak lahan kosong :(
"1,19E+18",29/10/2019 20:35,"@PopPelangi Ini masalahnya adalah monopoli harga komoditi belah manapun termasuk pertanian, Negeri Inderagiri ini adalah ladang kelapa terbesar di Asia tenggara, tetapi ramai rakyatnya miskin kerana monopoli harga oleh pusat Jakarta menurut penduduk sana"
"1,19E+18",29/10/2019 15:57,"Pembantu Menteri Pertanian dan Industri Makanan Sabah Dr Daud Yusof berkata, antara faedah-faedah yang diperoleh melalui Amalan Pertanian Baik (APB) adalah memastikan produk pertanian dari ladang berkualiti dan memenuhi tahap keperluan piawaian keselamatan makanan. #Malaysia https://t.co/A4CwO4JAph"
"1,19E+18",29/10/2019 08:48,Terus merasa kurang di lahan yang gersang. ðŸ§šðŸ»â€â™‚ï¸ðŸ§šðŸ»â€â™‚ï¸ðŸ§šðŸ»â€â™‚ï¸ðŸ§šðŸ»â€â™‚ï¸ðŸ§šðŸ»â€â™‚ï¸
"1,19E+18",27/10/2019 17:15,@dandelidya oo berarti itu ibuk nya temen kakek saya Dia di UI juga mbak jurusan pertanian sekrang kerjanya nyangkul di ladang. saya cucunya Ga di UI bangga saya lo sma kakek saya. owalah yoyo
"1,19E+18",27/10/2019 11:48,"Melawat Azersun Greentech Farm di Baku Azerbaijan semalam. Saya diberi taklimat oleh pemilik ladang ini Tahir Goozal, dan mempelajari beberapa teknik pertanian yang moden yang diamalkan di sini. Buah-buahan yang ditanam di sini segar dan kualitinya amat baik. https://t.co/hvIcpN9Rb3"
"1,19E+18",26/10/2019 19:43,"26 Okt - Lawatan kerja PM ke Azerbaijan : Tinjau ladang pertanian ""Green Tech"" dan Petronas @chedetofficial https://t.co/k8bcb9qgS9 #BeritaRTM #RTM #SidangKemuncakNAMke18 #Azerbaijan https://t.co/07tDG9gNmp"
"1,19E+18",26/10/2019 14:25,"Salah satu kondisi lahan pertanian di kabupaten gowa sulawesi selatan kecatan somba opu, merupakan daerah asal mentan (syahrul yasin limpo). Padahal daerah ini sangat dekat dengan danau terbesar di darah gowa (danau mawang) tpi efek belum tersentuh oleh elit pemegang kekuasaan. https://t.co/HDUZsPP4ig"
"1,19E+18",26/10/2019 09:23,"@dandelidya Papaku lulusan UI jurusan teknik pertanian, lulus tahun 137 sebelum masehi dan alhamdulillah sampe sekarang kerja jadi tukang cangkul di ladang gandum milik coco crunch bimasakti sejahtera â˜ºï¸"
"1,19E+18",26/10/2019 00:05,Pria berusia 37 tahun asal Banyuwangi yang bernama Agus Suprapto. Sumber: @paktanidigital #jeruk #petani #petaniIndonesia #pertanian #pertanianIndonesia #petanimuda #petanimilenial #ladang #berkebun #tanaman #kementerianpertanian #kementan https://t.co/SdTn5HFEjN
"1,19E+18",25/10/2019 23:00,"Ibu sendirian, menanak harap di pejam mata adam Ia lebarkan waktu terang, demi menyingkat perjalanan Di punggungnya tertanam lahan-lahan retak Sementara retina mengantongi air mata yang gersang Ia lupa hujan peluh pernah mengucuri radang kantuknya... Demi cinta, sabdanya!"
"1,19E+18",25/10/2019 15:56,Suasana di Padang Lb Jaya. Gersang ya Allah turunkanlah hujan... Buat semuanya stop pembakaran lahan
"1,19E+18",25/10/2019 07:22,"Finlandia sering mengalami kebakaran hebat kurang lebih seabad lalu, disebabkan oleh aktivitas pembukaan lahan gambut dengan cara membakar. Keadaan berubah setelah Finlandia mulai menerapkan pertanian modern, pengelolaan hutan lestari dan restorasi gambut. https://t.co/Xzk5vgxjZv"
"1,19E+18",24/10/2019 22:18,"Tengku Permaisuri Norashikin rasmi program jual produk pertanian SHAH ALAM, 24 OKT: Tengku Permaisuri Selangor, Tengku Permaisuri Norashikin berkenan berangkat merasmikan Program Jelajah Jualan Terus Dari Ladang Peringkat Negeri Selangor 2019. /"
