conversation_id,date,tweet,text_clean,text_preprocessed
"1,22E+18",21/01/2020 15:05,"@Adanisifa @BBCIndonesia Anda belajar tentang rantai makanan gak kalo misalkan ular di dunia ini musnah bagaimana dengan tikus tikus yang dapat merusak ladang pertanian warga,kalo singa musnah bagaimana dengan hewan hewan yang merupakan mangsa nya bisa bi",anda belajar tentang rantai makanan gak kalo misalkan ular di dunia ini musnah bagaimana dengan tikus tikus yang dapat merusak ladang pertanian wargakalo singa musnah bagaimana dengan hewan hewan yang merupakan mangsa nya bisa bi,"['ajar', 'rantai', 'makan', 'gak', 'kalo', 'ular', 'dunia', 'musnah', 'tikus', 'tikus', 'rusak', 'ladang', 'tani', 'wargakalo', 'singa', 'musnah', 'hewan', 'hewan', 'mangsa', 'nya', 'bi']"
"1,22E+18",20/01/2020 19:12,@cinihiya @evisuryanti10 @gimbal_keren @Jokoumb64504158 @zaenalkase03 @ANDRE_OCTA_ @GendengHrs @JokSusi2019 @73hermantjoe @MukhtarLuthfi11 @Edward_1smail @TheEndTri1 @irfanudinmoh3 @Zulfika35354359 @babegalak1 @Mulia07094480 @felixaaf1 @Iqbalkuntoro1 @edd,,[]
"1,22E+18",20/01/2020 16:18,"Misalnya akibat dimasukannya lahan pertanian perladangan, hutan adat, padang rumput, rawa gambut, danau, pantai, dan lainnya ke dalam konsesi-konsesi pertambangan, kehutanan, dan perkebunan, atau proyek-proyek infrastruktur pemerintah.",misalnya akibat dimasukannya lahan pertanian perladangan hutan adat padang rumput rawa gambut danau pantai dan lainnya ke dalam konsesikonsesi pertambangan kehutanan dan perkebunan atau proyekproyek infrastruktur pemerintah,"['akibat', 'masuk', 'lahan', 'tani', 'ladang', 'hutan', 'adat', 'padang', 'rumput', 'rawa', 'gambut', 'danau', 'pantai', 'konsesikonsesi', 'tambang', 'hutan', 'kebun', 'proyekproyek', 'infrastruktur', 'perintah']"
"1,22E+18",19/01/2020 18:28,@501Awani Apa kata kau turun padang ajar mcm mana pertanian cara modern dekat orang kampung ni. Asyk cakap je tolong lah skali. @chedetofficial,apa kata kau turun padang ajar mcm mana pertanian cara modern dekat orang kampung ni asyk cakap je tolong lah skali,"['kau', 'turun', 'padang', 'ajar', 'mcm', 'tani', 'modern', 'orang', 'kampung', 'ni', 'asyk', 'cakap', 'je', 'tolong', 'skali']"
"1,22E+18",19/01/2020 10:22,@501Awani Bende ni kene turun padang bagi mereka penjelasan bab teknologi pertanian yg bagaimana harus diorg buat ni ckp guna mulut sedap jer x guna turun bagi bantuan bukan melatah kalau mereka guna cara lama. Mmm....so org miskin kekal miskin... Jgn dok,bende ni kene turun padang bagi mereka penjelasan bab teknologi pertanian yg bagaimana harus diorg buat ni ckp guna mulut sedap jer x guna turun bagi bantuan bukan melatah kalau mereka guna cara lama mmmso org miskin kekal miskin jgn dok,"['bende', 'ni', 'kene', 'turun', 'padang', 'jelas', 'bab', 'teknologi', 'tani', 'yg', 'diorg', 'ni', 'ckp', 'mulut', 'sedap', 'jer', 'x', 'turun', 'bantu', 'latah', 'mmmso', 'org', 'miskin', 'kekal', 'miskin', 'jgn', 'dok']"
"1,22E+18",19/01/2020 09:56,"This is partially true but, adakah mereka dah didedahkan dgn teknologi? Pegawai2 pertanian turun padang tak bg course dkat org2 kampung tentang penggunaan teknologi? Ada subsidi tak? Mcm mana pulak dgn maintenance?",this is partially true but adakah mereka dah didedahkan dgn teknologi pegawai pertanian turun padang tak bg course dkat org kampung tentang penggunaan teknologi ada subsidi tak mcm mana pulak dgn maintenance,"['this', 'is', 'partially', 'true', 'but', 'ada', 'dah', 'dedah', 'dgn', 'teknologi', 'pegawai', 'tani', 'turun', 'padang', 'bg', 'course', 'dkat', 'org', 'kampung', 'guna', 'teknologi', 'subsidi', 'mcm', 'pulak', 'dgn', 'maintenance']"
"1,22E+18",15/01/2020 14:35,".... ðŸ‘¨: Kamu kuliah jurusan apa nak? ðŸ‘¦: Pertanian sosial media pak. ðŸ‘¨: Lah gimana itu? ðŸ‘¦: Pertaniannya itu: Menabur benih kebencian, memberi pupuk cacian, tak lupa peptisida dari pola pikir serampangan, disiram isu sosial, subur dalam ladang komentar",ðÿ‘¨ kamu kuliah jurusan apa nak ðÿ‘¦ pertanian sosial media pak ðÿ‘¨ lah gimana itu ðÿ‘¦ pertaniannya itu menabur benih kebencian memberi pupuk cacian tak lupa peptisida dari pola pikir serampangan disiram isu sosial subur dalam ladang komentar,"['', '', '', 'kuliah', 'jurus', 'nak', '', '', '', 'tani', 'sosial', 'media', '', '', '', 'gimana', '', '', '', 'tani', 'tabur', 'benih', 'benci', 'pupuk', 'caci', 'lupa', 'peptisida', 'pola', 'pikir', 'serampang', 'siram', 'isu', 'sosial', 'subur', 'ladang', 'komentar']"
"1,22E+18",12/01/2020 19:59,"Hi, saje nk promote Asasi Sains Pertanian UPM. Asasi ini sngt dipandang serong masyarakat krna depa igt kami nk jadi petani but nay! We all gonna learn science subjects and tmbhn sains pertanian which very easy and very fun. Every week akan pegi ladang for amali. Hahahah",hi saje nk promote asasi sains pertanian upm asasi ini sngt dipandang serong masyarakat krna depa igt kami nk jadi petani but nay we all gonna learn science subjects and tmbhn sains pertanian which very easy and very fun every week akan pegi ladang for amali hahahah,"['hi', 'saje', 'nk', 'promote', 'asasi', 'sains', 'tani', 'upm', 'asasi', 'sngt', 'pandang', 'serong', 'masyarakat', 'krna', 'depa', 'igt', 'nk', 'tani', 'but', 'nay', 'we', 'all', 'gon', 'na', 'learn', 'science', 'subjects', 'and', 'tmbhn', 'sains', 'tani', 'which', 'very', 'easy', 'and', 'very', 'fun', 'every', 'week', 'pegi', 'ladang', 'for', 'amal', 'hahahah']"
"1,22E+18",11/01/2020 22:29,@collegemenfess anak pertanian di ladang?,anak pertanian di ladang,"['anak', 'tani', 'ladang']"
"1,22E+18",11/01/2020 19:59,@Strategi_Bisnis Kalo kesana pas lagi musim panen ya seperti lahan gersang om. Jadi harus tau juga momen yg pas..,kalo kesana pas lagi musim panen ya seperti lahan gersang om jadi harus tau juga momen yg pas,"['kalo', 'kesana', 'pas', 'musim', 'panen', 'ya', 'lahan', 'gersang', 'om', 'tau', 'momen', 'yg', 'pas']"
"1,22E+18",11/01/2020 19:30,Haha heaven gila dulu ladang belakang kolej. Mentang2 bdk pertanian so kteorang tau jalan rahsia kekeke. Rindunyaaa,haha heaven gila dulu ladang belakang kolej mentang bdk pertanian so kteorang tau jalan rahsia kekeke rindunyaaa,"['haha', 'heaven', 'gila', 'ladang', 'kolej', 'mentang', 'bdk', 'tani', 'so', 'kteorang', 'tau', 'jalan', 'rahsia', 'kekeke', 'rindunyaaa']"
"1,22E+18",11/01/2020 8:26,negara #agraris #bertani #lahan #tanah #sawah #ladang #kebun #tegalan #subur #pertanian sumber daya #alam #pangan #padi #beras #gabah #jagung #gandum #sagu #umbiumbian #kacangkacangan #bijibijian #perkebunan #tebu #kelapa #sawit #karet #agrobisnis #agribisnis #pekarangan #bawang,negara           sumber daya,"['negara', 'sumber', 'daya']"
"1,22E+18",10/01/2020 15:10,"@kominfo_jtg Dampak : Lahan pertanian seluas 10 ha terendam air. Tidak ada korban jiwa. Penanganan : Tim gabungan BPBD, kepolisian, kodim, relawan, dan masyarakat melakukan pemantauan dilap, dan kondisi terkini banjir sudah surut. via @kominfo_jtg https:",dampak  lahan pertanian seluas  ha terendam air tidak ada korban jiwa penanganan  tim gabungan bpbd kepolisian kodim relawan dan masyarakat melakukan pemantauan dilap dan kondisi terkini banjir sudah surut via,"['dampak', 'lahan', 'tani', 'luas', 'ha', 'rendam', 'air', 'korban', 'jiwa', 'tangan', 'tim', 'gabung', 'bpbd', 'polisi', 'kodim', 'rawan', 'masyarakat', 'pantau', 'lap', 'kondisi', 'kini', 'banjir', 'surut', 'via']"
"1,21E+18",06/01/2020 15:44,"Dlm pertanian subsisten, banyak anak justru membantu pekerjaan di ladang/sawah. Sayangnya, sumber penghidupan spt ini dianggap usang &amp",dlm pertanian subsisten banyak anak justru membantu pekerjaan di ladangsawah sayangnya sumber penghidupan spt ini dianggap usang amp,"['dlm', 'tani', 'subsisten', 'anak', 'bantu', 'kerja', 'ladangsawah', 'sayang', 'sumber', 'hidup', 'spt', 'anggap', 'usang', 'amp']"
"1,21E+18",05/01/2020 9:42,@pickmebeyours Ladang pertanian woyyy ðŸ˜‘,ladang pertanian woyyy ðÿ˜‘,"['ladang', 'tani', 'woyyy', '', '']"
"1,21E+18",04/01/2020 17:41,"B : mau kuliah pertanian/sastra C : duh nanti mau kerja apa? Padahal kalau memang minatnya, lihatlah dua bidang itu kini dan nanti adalah ladang emas. D : aku belum bisa cerita E : knapa malu ya, takut di denger orang Kamu bisa bilang, lain kali kalo uda siap, cerita boleh yaa?",b  mau kuliah pertaniansastra c  duh nanti mau kerja apa padahal kalau memang minatnya lihatlah dua bidang itu kini dan nanti adalah ladang emas d  aku belum bisa cerita e  knapa malu ya takut di denger orang kamu bisa bilang lain kali kalo uda siap cerita boleh yaa,"['b', 'kuliah', 'pertaniansastra', 'c', 'duh', 'kerja', 'minat', 'lihat', 'bidang', 'ladang', 'emas', 'd', 'cerita', 'e', 'knapa', 'malu', 'ya', 'takut', 'denger', 'orang', 'bilang', 'kali', 'kalo', 'uda', 'cerita', 'yaa']"
"1,21E+18",04/01/2020 8:29,@collegemenfess mon maap ini anak pertanian lagi nungguin ladang ya?,mon maap ini anak pertanian lagi nungguin ladang ya,"['mon', 'maap', 'anak', 'tani', 'nungguin', 'ladang', 'ya']"
"1,21E+18",03/01/2020 15:13,"Dengan kondisi itu, nantinya suplai air irigasi bisa untuk 1.200 hektare lahan pertanian.",dengan kondisi itu nantinya suplai air irigasi bisa untuk  hektare lahan pertanian,"['kondisi', 'suplai', 'air', 'irigasi', 'hektare', 'lahan', 'tani']"
"1,21E+18",02/01/2020 22:02,@anakdesaid Yang sesuai dengan daerah yang akan di tanami. Terutama untuk pemulihan lahan gersang ndoro..,yang sesuai dengan daerah yang akan di tanami terutama untuk pemulihan lahan gersang ndoro,"['sesuai', 'daerah', 'tanam', 'pulih', 'lahan', 'gersang', 'ndoro']"
"1,21E+18",02/01/2020 12:58,"Tiga hal penyebab alih fungsi lahan: pertambangan,Â ilegal logging,Â dan pembukaan ladang pertanian tanpa memerhatikan dampak lingkungan dan memperbaiknya kembali. Ketika hujan terjadi banjir &amp",tiga hal penyebab alih fungsi lahan pertambanganâ ilegal loggingâ dan pembukaan ladang pertanian tanpa memerhatikan dampak lingkungan dan memperbaiknya kembali ketika hujan terjadi banjir amp,"['sebab', 'alih', 'fungsi', 'lahan', 'tambang', 'ilegal', 'logging', 'buka', 'ladang', 'tani', 'perhati', 'dampak', 'lingkung', 'baik', 'hujan', 'banjir', 'amp']"
"1,21E+18",02/01/2020 12:38,"suka sedih kalo liat komen di twitter bilang bu risma pencitraan. beneran beda surabaya waktu aku kecil yang bener bener gersang sama surabaya yang sekarang. kampung2 jadi rapi, perlahan lahan rumah pinggir kali digusur. tapi ga sekedar digusur, warganya dibikinkan rumah susun,",suka sedih kalo liat komen di twitter bilang bu risma pencitraan beneran beda surabaya waktu aku kecil yang bener bener gersang sama surabaya yang sekarang kampung jadi rapi perlahan lahan rumah pinggir kali digusur tapi ga sekedar digusur warganya dibikinkan rumah susun,"['suka', 'sedih', 'kalo', 'liat', 'komen', 'twitter', 'bilang', 'bu', 'risma', 'citra', 'beneran', 'beda', 'surabaya', 'bener', 'bener', 'gersang', 'surabaya', 'kampung', 'rapi', 'perlahan', 'lahan', 'rumah', 'pinggir', 'kali', 'gusur', 'ga', 'dar', 'gusur', 'warga', 'bikin', 'rumah', 'susun']"
"1,21E+18",31/12/2019 17:57,"Alasannya tentu saja ladang gandum ga bisa dibawa kemana-mana, dan itu adalah harta mereka. Hasil gandum menbutuhkan beberapa bulan ntuk panen. Dan ini membuat manusia enggan berpindah-pindah tempat. Tapi tentu ada perbedaan mencolok antar zaman pertanian dan pemburu pengumpul",alasannya tentu saja ladang gandum ga bisa dibawa kemanamana dan itu adalah harta mereka hasil gandum menbutuhkan beberapa bulan ntuk panen dan ini membuat manusia enggan berpindahpindah tempat tapi tentu ada perbedaan mencolok antar zaman pertanian dan pemburu pengumpul,"['alas', 'ladang', 'gandum', 'ga', 'bawa', 'kemanamana', 'harta', 'hasil', 'gandum', 'menbutuhkan', 'ntuk', 'panen', 'manusia', 'enggan', 'berpindahpindah', 'beda', 'colok', 'zaman', 'tani', 'buru', 'kumpul']"
"1,21E+18",29/12/2019 22:22,"Tatarannya masih di 'ideologi', belum sampe ke 'ilmu'. Namanya juga perkaderan, lahan basah tapi gersang.",tatarannya masih di ideologi belum sampe ke ilmu namanya juga perkaderan lahan basah tapi gersang,"['tatar', 'ideologi', 'sampe', 'ilmu', 'nama', 'kader', 'lahan', 'basah', 'gersang']"
"1,21E+18",29/12/2019 20:11,"@4Y4NKZ @yuns6666 @arilestari61 Mungkin ada sebagian orang yang menafsirkan narasi agama ""istrimu adalah ladang bagimu..."" sebagai usaha di sektor pertanian. ðŸ˜‚ðŸ˜…ðŸ¤£",mungkin ada sebagian orang yang menafsirkan narasi agama istrimu adalah ladang bagimu sebagai usaha di sektor pertanian ðÿ˜‚ðÿ˜…ðÿ¤£,"['orang', 'tafsir', 'narasi', 'agama', 'istri', 'ladang', 'bagi', 'usaha', 'sektor', 'tani', '']"
"1,21E+18",29/12/2019 14:26,"The way dat acc talked apply la cepat duit tu byk kerajaan melabur untuk pertanian, as if senang namampos bukak ladangðŸ˜…",the way dat acc talked apply la cepat duit tu byk kerajaan melabur untuk pertanian as if senang namampos bukak ladangðÿ˜…,"['the', 'way', 'dat', 'acc', 'talked', 'apply', 'la', 'cepat', 'duit', 'tu', 'byk', 'raja', 'labur', 'tani', 'as', 'if', 'senang', 'namampos', 'bukak', 'ladang']"
"1,21E+18",27/12/2019 15:07,@flaveescent @aditxv Lagipula peribahasa itu ada karena dulu anak dijadikan tenaga tambahan buat garap ladang pertanian. Makanya sekarang nga relevan karena udah beda tren pekerjaan.,lagipula peribahasa itu ada karena dulu anak dijadikan tenaga tambahan buat garap ladang pertanian makanya sekarang nga relevan karena udah beda tren pekerjaan,"['lagipula', 'peribahasa', 'anak', 'jadi', 'tenaga', 'tambah', 'garap', 'ladang', 'tani', 'nga', 'relevan', 'udah', 'beda', 'tren', 'kerja']"
"1,21E+18",27/12/2019 13:10,"@BinFirmanYules @pengwinningg Karena gapunya lahan, hidup dr kecil sampe sekarang cuma di sepetak bangunan. Melihat kondisi teknologi industri semakin maju tanpa dibarengi pertumbuhan teknologi pertanian meskipun semisal punya lahan pun gatau mau diapain",karena gapunya lahan hidup dr kecil sampe sekarang cuma di sepetak bangunan melihat kondisi teknologi industri semakin maju tanpa dibarengi pertumbuhan teknologi pertanian meskipun semisal punya lahan pun gatau mau diapain,"['gapunya', 'lahan', 'hidup', 'dr', 'sampe', 'petak', 'bangun', 'kondisi', 'teknologi', 'industri', 'maju', 'bareng', 'tumbuh', 'teknologi', 'tani', 'lahan', 'gatau', 'diapain']"
"1,21E+18",20/12/2019 10:50,"@collegemenfess Lu jg bisa ntar ngurus agrowisata jg. Tergantung ntar jurusan pertanian yg lu ambil apa sama peminatan. Pertanian itu bisa buat makanan, wisata, ladang bisnis. Ya intinga gk pernah mati.",lu jg bisa ntar ngurus agrowisata jg tergantung ntar jurusan pertanian yg lu ambil apa sama peminatan pertanian itu bisa buat makanan wisata ladang bisnis ya intinga gk pernah mati,"['lu', 'jg', 'ntar', 'ngurus', 'agrowisata', 'jg', 'gantung', 'ntar', 'jurus', 'tani', 'yg', 'lu', 'ambil', 'minat', 'tani', 'makan', 'wisata', 'ladang', 'bisnis', 'ya', 'intinga', 'gk', 'mati']"
"1,21E+18",18/12/2019 22:11,"bagaimana kalau hujan enggan pergi. lambainya menyirami lahan yang gersang dari jarinya lantas mengisi hati yang layu riuhnya melimpahkan tenaga untuk desir angin marah marahnya menumbangkan rumah pohon lalu semua tetangga saling gotong royong membenahi. Indah, kan?!",bagaimana kalau hujan enggan pergi lambainya menyirami lahan yang gersang dari jarinya lantas mengisi hati yang layu riuhnya melimpahkan tenaga untuk desir angin marah marahnya menumbangkan rumah pohon lalu semua tetangga saling gotong royong membenahi indah kan,"['hujan', 'enggan', 'pergi', 'lambai', 'siram', 'lahan', 'gersang', 'jari', 'lantas', 'isi', 'hati', 'layu', 'riuh', 'limpah', 'tenaga', 'desir', 'angin', 'marah', 'marah', 'tumbang', 'rumah', 'pohon', 'tetangga', 'gotong', 'royong', 'benah', 'indah']"
"1,21E+18",16/12/2019 12:19,cinta akan tumbuh dimana saja kadang tak mengenal waktu dan tempat kadang kering ditempat subur atau justru tumbuh di lahan gersang ia akan tumbuh disegala tempat bahkan melesat pesat diruang gelap jika dirawat dengan dan disiram engkau yang menentukan dimana ditumbuh,cinta akan tumbuh dimana saja kadang tak mengenal waktu dan tempat kadang kering ditempat subur atau justru tumbuh di lahan gersang ia akan tumbuh disegala tempat bahkan melesat pesat diruang gelap jika dirawat dengan dan disiram engkau yang menentukan dimana ditumbuh,"['cinta', 'tumbuh', 'mana', 'kadang', 'kenal', 'kadang', 'kering', 'tempat', 'subur', 'tumbuh', 'lahan', 'gersang', 'tumbuh', 'segala', 'lesat', 'pesat', 'ruang', 'gelap', 'rawat', 'siram', 'engkau', 'tentu', 'mana', 'tumbuh']"
"1,21E+18",15/12/2019 17:10,"Gimana mau sejahtera lahan pertanian dijadikan kan PLTU, lahan perkebunan dijadikan ladang sawit.",gimana mau sejahtera lahan pertanian dijadikan kan pltu lahan perkebunan dijadikan ladang sawit,"['gimana', 'sejahtera', 'lahan', 'tani', 'jadi', 'pltu', 'lahan', 'kebun', 'jadi', 'ladang', 'sawit']"
"1,21E+18",15/12/2019 08:04,"@tubbirfess Jawaban utamanya, distribusi lahan. Mayoritas petani Indonesia hanya memiliki luas lahan di bawah 2 hektar. Kondisi ini juga dikarenakan sebagian besar lahan pertanian berada di pulau padat penduduk.",jawaban utamanya distribusi lahan mayoritas petani indonesia hanya memiliki luas lahan di bawah  hektar kondisi ini juga dikarenakan sebagian besar lahan pertanian berada di pulau padat penduduk,"['utama', 'distribusi', 'lahan', 'mayoritas', 'tani', 'indonesia', 'milik', 'luas', 'lahan', 'hektar', 'kondisi', 'lahan', 'tani', 'pulau', 'padat', 'duduk']"
"1,21E+18",14/12/2019 15:03,"@cakeymakeup @lokal_twt @tubbirfess Sekalipun punya tanah buat, kayaknya sedikit banget teknologi yg bisa diterapkan ke pertanian kita tanpa mengandalkan tenaga manusia. Jatohnya, petani di Indonesia adalah salah satu pekerjaan kasar anak muda kita yg ma",sekalipun punya tanah buat kayaknya sedikit banget teknologi yg bisa diterapkan ke pertanian kita tanpa mengandalkan tenaga manusia jatohnya petani di indonesia adalah salah satu pekerjaan kasar anak muda kita yg ma,"['tanah', 'kayak', 'banget', 'teknologi', 'yg', 'terap', 'tani', 'andal', 'tenaga', 'manusia', 'jatohnya', 'tani', 'indonesia', 'salah', 'kerja', 'kasar', 'anak', 'muda', 'yg', 'ma']"
"1,21E+18",14/12/2019 14:22,"@tubbirfess Di luar negeri mah ladang bisa indoor, peralatan pertanian modern, bagus2ðŸ˜­, kayaknya di Inggris juga dri dulu petani itu tajir2 :( Itu kata guru IPS-ku dulu waktu kelas 7",di luar negeri mah ladang bisa indoor peralatan pertanian modern bagusðÿ˜­ kayaknya di inggris juga dri dulu petani itu tajir  itu kata guru ipsku dulu waktu kelas,"['negeri', 'mah', 'ladang', 'indoor', 'alat', 'tani', 'modern', 'bagus', 'kayak', 'inggris', 'dri', 'tani', 'tajir', 'guru', 'ipsku', 'kelas']"
"1,21E+18",13/12/2019 09:41,"Negara berkembang banyak dibohongi, dimanipulasi oleh negara maju. Mereka bebas nebang hutan",negara berkembang banyak dibohongi dimanipulasi oleh negara maju mereka bebas nebang hutan,"['negara', 'kembang', 'bohong', 'manipulasi', 'negara', 'maju', 'bebas', 'nebang', 'hutan']"
"1,21E+18",12/12/2019 21:27,sumpah daerah kampus gua tuh gak ada lahan pepohonan jadi GERSANG BANGET PANAS setiap hari pagi-pagi jalanan tuh udah debu sama asap knalpot doang,sumpah daerah kampus gua tuh gak ada lahan pepohonan jadi gersang banget panas setiap hari pagipagi jalanan tuh udah debu sama asap knalpot doang,"['sumpah', 'daerah', 'kampus', 'gua', 'tuh', 'gak', 'lahan', 'pohon', 'gersang', 'banget', 'panas', 'pagipagi', 'jalan', 'tuh', 'udah', 'debu', 'asap', 'knalpot', 'doang']"
"1,20E+18",10/12/2019 15:40,"@thepopoh shinta itu dewi keberuntungan, memberkati ladang dengan hasil panen yang berkualitas kadang di sebut dewi pertanian juga.",shinta itu dewi keberuntungan memberkati ladang dengan hasil panen yang berkualitas kadang di sebut dewi pertanian juga,"['shinta', 'dewi', 'untung', 'kati', 'ladang', 'hasil', 'panen', 'kualitas', 'kadang', 'dewi', 'tani']"
"1,20E+18",03/12/2019 1:23,"kalau nk buat bangunan pun , buatla bangunan untuk pertanian / ladang . Cth ladang bertingkat. jimat space , dapat oxygen .hahaa",kalau nk buat bangunan pun  buatla bangunan untuk pertanian  ladang  cth ladang bertingkat jimat space  dapat oxygen hahaa,"['nk', 'bangun', 'buatla', 'bangun', 'tani', 'ladang', 'cth', 'ladang', 'tingkat', 'jimat', 'space', 'oxygen', 'hahaa']"
"1,20E+18",02/12/2019 21:56,Hijaunya tanah arab,hijaunya tanah arab,"['hijau', 'tanah', 'arab']"
"1,20E+18",27/11/2019 23:05,"@giewahyudi @niny_hiers Buat lahan parkir, uangnya tuk biaya hidup ormas. Atau juga buat lapak PKL, lahannya disewakan per petak, mau dikemanain uang sewanya nanti kita gak tau... Kalau semua lahan dibetonisasi, resapan air nanti pada kemana? Bukannya pen",buat lahan parkir uangnya tuk biaya hidup ormas atau juga buat lapak pkl lahannya disewakan per petak mau dikemanain uang sewanya nanti kita gak tau kalau semua lahan dibetonisasi resapan air nanti pada kemana bukannya pen,"['lahan', 'parkir', 'uang', 'tuk', 'biaya', 'hidup', 'ormas', 'lapak', 'pkl', 'lahan', 'sewa', 'petak', 'dikemanain', 'uang', 'sewa', 'gak', 'tau', 'lahan', 'betonisasi', 'resap', 'air', 'mana', 'pen']"
"1,20E+18",27/11/2019 16:15,"Mari bawa lanskap pertanian ke level selanjutnya! Konektivitas lanskap lahan pertanian sangat penting untuk mendukung habitat satwa liar. Pelajari bagaimana batasan ladang berbunga, pagar tanaman &amp",mari bawa lanskap pertanian ke level selanjutnya konektivitas lanskap lahan pertanian sangat penting untuk mendukung habitat satwa liar pelajari bagaimana batasan ladang berbunga pagar tanaman amp,"['mari', 'bawa', 'lanskap', 'tani', 'level', 'konektivitas', 'lanskap', 'lahan', 'tani', 'dukung', 'habitat', 'satwa', 'liar', 'ajar', 'batas', 'ladang', 'bunga', 'pagar', 'tanam', 'amp']"
"1,20E+18",25/11/2019 11:47,Memantik api di lahan gersang. #bubarkanTGUPP,memantik api di lahan gersang,"['mantik', 'api', 'lahan', 'gersang']"
"1,20E+18",24/11/2019 13:07,"@kementan usul kpd pak menteri agar gnerasi milineal ini diajar bertani secra milineal dg diberikn kmudhn akses, ladang dan bibit serta ilmunya,,, agar ada gnerasi pnerus pertanian di indonesia",usul kpd pak menteri agar gnerasi milineal ini diajar bertani secra milineal dg diberikn kmudhn akses ladang dan bibit serta ilmunya agar ada gnerasi pnerus pertanian di indonesia,"['usul', 'kpd', 'menteri', 'gnerasi', 'milineal', 'ajar', 'tan', 'secra', 'milineal', 'dg', 'diberikn', 'kmudhn', 'akses', 'ladang', 'bibit', 'ilmu', 'gnerasi', 'pnerus', 'tani', 'indonesia']"
"1,20E+18",23/11/2019 22:03,"merapi yang keliatannya gersang, kakinya menyediakan lahan yang subur.",merapi yang keliatannya gersang kakinya menyediakan lahan yang subur,"['rapi', 'liat', 'gersang', 'kaki', 'sedia', 'lahan', 'subur']"
"1,20E+18",23/11/2019 14:02,"@budimandjatmiko Iya mas @budimandjatmiko, Indonesia juga menggunakan teknologi Israel juga sekarang di hampir seluruh pertanian lahan kering di NTT ( Nusa Tenggara Timur ) menggunakan teknologi Israel, kalau ga gitu tentu susah, mengubah yang lahan kerin",iya mas  indonesia juga menggunakan teknologi israel juga sekarang di hampir seluruh pertanian lahan kering di ntt  nusa tenggara timur  menggunakan teknologi israel kalau ga gitu tentu susah mengubah yang lahan kerin,"['iya', 'mas', 'indonesia', 'teknologi', 'israel', 'tani', 'lahan', 'kering', 'ntt', 'nusa', 'tenggara', 'timur', 'teknologi', 'israel', 'ga', 'gitu', 'susah', 'ubah', 'lahan', 'kerin']"
"1,20E+18",20/11/2019 11:25,Menteri Pertanian - aku masih belum nampak sebarang idea baru ttg pertanian negara.Apa kisahnya dgn majlis penasihat pertanian?Adakah agensi FAMA telah ditambah baik fungsinya? Adakah staff DOA rajin turun padang? Apa sudahnya hasil2 kajian dari MARDI?Apakah teknologi kian maju?,menteri pertanian  aku masih belum nampak sebarang idea baru ttg pertanian negaraapa kisahnya dgn majlis penasihat pertanianadakah agensi fama telah ditambah baik fungsinya adakah staff doa rajin turun padang apa sudahnya hasil kajian dari mardiapakah teknologi kian maju,"['menteri', 'tani', 'nampak', 'sebarang', 'idea', 'ttg', 'tani', 'negaraapa', 'kisah', 'dgn', 'majlis', 'nasihat', 'pertanianadakah', 'agens', 'fama', 'tambah', 'fungsi', 'ada', 'staff', 'doa', 'rajin', 'turun', 'padang', 'sudah', 'hasil', 'kaji', 'mardiapakah', 'teknologi', 'kian', 'maju']"
"1,20E+18",19/11/2019 21:18,"@Radja_Nusantara Tergantung tanahnya mbak, klo ditanam di lahan gambut yg dulunya rawa, ya Lembab tanahnya, banyak air dibawah tanah Klo tanam di tanah yg kering, tandus ya atau tidak cocok ya Tanahnya Gersang mbak",tergantung tanahnya mbak klo ditanam di lahan gambut yg dulunya rawa ya lembab tanahnya banyak air dibawah tanah klo tanam di tanah yg kering tandus ya atau tidak cocok ya tanahnya gersang mbak,"['gantung', 'tanah', 'mbak', 'klo', 'tanam', 'lahan', 'gambut', 'yg', 'dulunya', 'rawa', 'ya', 'lembab', 'tanah', 'air', 'bawah', 'tanah', 'klo', 'tanam', 'tanah', 'yg', 'kering', 'tandus', 'ya', 'cocok', 'ya', 'tanah', 'gersang', 'mbak']"
"1,20E+18",18/11/2019 21:26,@Bro2Face @_karmenlunarx Saya tak kata semua tak bagus. Skim ladang kontrak bnyk juga yg dah bergelar millionaire. Tapi masih ramai yg terpinggir dari perhatian MoA. Khususnya org yg mngusahakn pertanian dikawasan bukan tumpuan. MoA tak pernah ada one sto,saya tak kata semua tak bagus skim ladang kontrak bnyk juga yg dah bergelar millionaire tapi masih ramai yg terpinggir dari perhatian moa khususnya org yg mngusahakn pertanian dikawasan bukan tumpuan moa tak pernah ada one sto,"['bagus', 'skim', 'ladang', 'kontrak', 'bnyk', 'yg', 'dah', 'gelar', 'millionaire', 'ramai', 'yg', 'pinggir', 'perhati', 'moa', 'org', 'yg', 'mngusahakn', 'tani', 'kawasan', 'tumpu', 'moa', 'one', 'sto']"
"1,20E+18",17/11/2019 22:24,"@narkosun Kelihatan dia lagi panik...,lahan basahnya akan kering dan gersang...,Memangnya PERTAMINA milik bapak moyangnya dia???",kelihatan dia lagi paniklahan basahnya akan kering dan gersangmemangnya pertamina milik bapak moyangnya dia,"['paniklahan', 'basah', 'kering', 'gersangmemangnya', 'pertamina', 'milik', 'moyang']"
"1,20E+18",15/11/2019 13:35,@ProjoRia @MasihYGKemarin @basuki_btp @jokowi Gersang dunk tuuh lahan..ðŸ˜…ðŸ˜†,gersang dunk tuuh lahanðÿ˜…ðÿ˜†,"['gersang', 'dunk', 'tuuh', 'lahan']"
