,conversation_id,date,tweet,,,,,,,,,,,,,
2095,"1,25E+18",03/04/2020 13:39,Masyarakat Tengger memeluk Hindu Mahayana  tapi pada dasarnya sama tetap bersumber pada kitab suci WEDA    Mata pencaharian masyarakat Tengger sebagian besar adalah bertani d ladang  hasil pertanian adalah kubis  wortel  kentang  tembakan dan jagung,,,,,,,,,,,,,
2096,"1,25E+18",03/04/2020 12:59,Rasanya haritu jab pertanian dah start tolong promosikan  Cuma ladang dorang jauh  Org susah nak beli,,,,,,,,,,,,,
2097,"1,25E+18",02/04/2020 21:13,MyHargaTani memaparkan harga di peringkat ladang  borong dan runcit  tarikh kutipan terkini dan pencarian nama hasil pertanian  Jom muat turun sekarang,,,,,,,,,,,,,
2098,"1,25E+18",01/04/2020 8:43,Nampak la macam berfungsi  amp,,,,,,,,,,,,,
2099,"1,24E+18",31/03/2020 11:30,Dukungan Toba Pulp Lestari di Desa Sihaporas ini bertujuan untuk memudahkan akses masyarakat beraktivitas ke ladang pertanian atau perkebunan sehingga semakin mudah dijangkau,,,,,,,,,,,,,
2100,"1,24E+18",26/03/2020 11:37,Salah seorang peserta Ladang Kontrak dengan FAMA yang selalu komited dalam harga pasaran pertanian di TKPM Serating  Marang Terengganu,,,,,,,,,,,,,
2101,"1,24E+18",25/03/2020 07:54,mata pencaharian   pertanian lahan kering   ladang atau huma  karena sulit dilalui jalur irigasi dan lebih mengandalkan air hujan    dapat dikembangkan sebagai daerah wisata karena pemandangan alam yg indah dan hawa yg sejuk,,,,,,,,,,,,,
2102,"1,24E+18",23/03/2020 22:46,Saya rasa untuk produk hasil laut tak bisa disamakan dgn produk pertanian bang  Lahan tebu kita menyusut sementara kebutuhan meningkat  Kalau laut banyak faktor yg mempengaruhi Daya tangkap  kerusakan karang  pencuri,,,,,,,,,,,,,
2103,"1,24E+18",23/03/2020 19:29,Beli terus dari kebun ladang berdekatan  Lebih murah  fresh dan kurang risiko crowded place  Boleh check senarai pengusaha kebun ladang di website Jab Pertanian Negeri masing,,,,,,,,,,,,,
2104,"1,24E+18",22/03/2020 23:39,Berubahnya fungsi lahan pertanian ke perumahan dan pabrik merupakan perubahan yang dikehendaki oleh sebagian masyarakat karena akan menumbuhkan perekonomian yang akan mengarah pada kemajuan  Namun  keadaan tersebut menyebabkan terjadinya kemunduran  yaitu sistem gotong royong,,,,,,,,,,,,,
2105,"1,24E+18",22/03/2020 19:59,Iya emngg   untungnya di daerahku sedikit lumayan adem gak gersang karna masih banyak lahan kosong  Kalau kerumah saudaraku ke Jakbar wahhh panasjya ejigile,,,,,,,,,,,,,
2106,"1,24E+18",22/03/2020 18:50,musik  instrumental itu menkjubkannya selalu mewakili daerah geographic asalnya  gamelan nuansa pertanian sawah   arabian music dengan nuansa padang pasirnya  country dengan nuansa kuda dan daerah tandusnya   etc,,,,,,,,,,,,,
2107,"1,24E+18",22/03/2020 09:11,Masyarakat Mohenjo daro dan Harappa ini memanfaatkan sumber daya di sekitar sungai Indus dengan sangat baik     Lahan untuk ladang pertanian     Tanah dijadikan batubata untuk membuat rumah     Membuat sistem saluran air dari kota ke sungai sehingga tidak menimbulkan bencana banjir,,,,,,,,,,,,,
2108,"1,24E+18",20/03/2020 19:07,Kalo ada kutu gua taroin hama aja sekalian ni pala biar jadi ladang pertanian,,,,,,,,,,,,,
2109,"1,24E+18",18/03/2020 23:11,Sayur dan buah udah di kasih GMO  ladang sudah dibuat ketergantungan benih Filial    yang gak fertil  regulasi lingkungan amburadul  bahan pangan pertanian import  virus nyebar dan vaksin ga bisa bikin sndiri  Yah udah kelihatan krisis dan bidang apa nnti yg akan jd pemicu WW,,,,,,,,,,,,,
2110,"1,24E+18",18/03/2020 18:54,Dulu penjajah Belanda dtg dgn misi dagangnya   VOC  Perdagangan  pertanian   amp,,,,,,,,,,,,,
2111,"1,24E+18",18/03/2020 15:59,gak cek ladang dan sawah pertanian pak,,,,,,,,,,,,,
2112,"1,24E+18",16/03/2020 10:08,Nak pertanian ntar ku kasi sawah n ladang shg pacar ak bisa jd buruh tani   D,,,,,,,,,,,,,
2113,"1,24E+18",14/03/2020 06:24,Coba hub kantor balai karantina pertanian padang pak   mungkin bisa bantu info data pelaku pedagang yg biasa melalulintaskan baik ekspor maupun antar wilayah area,,,,,,,,,,,,,
2114,"1,24E+18",12/03/2020 18:53,Betul Pak    Di kampung saya  banyak sekali  yang dulu ladang pertanian sekarang sudah jadi hutan lagi   petani banyak memilih menanam pohon Pak,,,,,,,,,,,,,
2115,"1,24E+18",07/03/2020 18:14,Bukan     NIM                  sebanyak    KK yang tercatat mengelola lahan pertanian seluas     hektare selama    tahun lebih di Bali kini terancam kehilangan ladang penghasilan,,,,,,,,,,,,,
2116,"1,24E+18",07/03/2020 2:21,ohh  Pertanian ya  Nanti kesawah Tu   Awalnya dulu memang sempat down di awal  perkuliahan    Ahh   aku mau ngulang SBM aja lagi deh  Tapi setelah dijalani  Stereotip masyarakat akan sawah ladang Dan kotor an bisa dibilang bahwa memang Kami terlibat didalam ya,,,,,,,,,,,,,
2117,"1,24E+18",06/03/2020 3:22,Lahan gersang tak tumbuhkan bunga yang mudah mengering  laut yang tenang tak melahirkan pelaut handal,,,,,,,,,,,,,
2118,"1,24E+18",05/03/2020 16:24,Baca bukunya  Gesang di Lahan Gersang    inpired bisa jdi salah satu benchmark membendung urbanisasi   balik ndeso mbangun ndeso,,,,,,,,,,,,,
2119,"1,24E+18",05/03/2020 8:56,Kementrian Pertanian maka gaji buta alias magabut  Pasalnya kuantitas lahan sawah ladang pertanian maupun kualitas hasil pertanian tak ada perbaikan dari tahun ke tahun  Kalau kinerja kalian seperti ini terus  kapan indonesia bisa swadaya panga,,,,,,,,,,,,,
2120,"1,24E+18",04/03/2020 23:26,Paling tdk  jae memuluskan sekian   rencana Aseng  amp,,,,,,,,,,,,,
2121,"1,23E+18",03/03/2020 21:30,Aku syak kalau PAS jadi menteri pertanian  negara kita tebang semua balak dan fokus kepada ladang kurma terbesar Asia Tenggara,,,,,,,,,,,,,
2122,"1,23E+18",03/03/2020 20:16,Feb       Rakor Kepala Daerah Bupati  amp,,,,,,,,,,,,,
2123,"1,23E+18",28/02/2020 09:14,Saya berharap hadirnya produk komersil produksi Petrokimia Gresik dapat meningkatkan produktivitas pertanian dan menjadi andalan petani di Kota Padang   tutup Rahmad,,,,,,,,,,,,,
2124,"1,23E+18",20/02/2020 21:44,Ia susulan mereka sudah memeterai Perjanjian Jual Beli Ladang Kontrak dengan Lembaga Pemasaran Pertanian Persekutuan  FAMA  untuk memasarkan tanaman masing masing,,,,,,,,,,,,,
2125,"1,23E+18",20/02/2020 18:08,Sabar nak  terkadang lahan butuh gersang untuk menjadi subur,,,,,,,,,,,,,
2126,"1,23E+18",19/02/2020 12:00,Cikai  Dalam perladangan keje ladang la masyuk  Lagi ko laki  Ce ko keje gomen  Jauh langit ngan bumi gaji tu  Tahan banyak naik Manager la  Jump company lain nego gaji  Pergh masyuk ni  Good decision la stay  Pandangan mek budak,,,,,,,,,,,,,
2127,"1,23E+18",17/02/2020 19:21,Terus ketambah selalu terngiang   kata  pak robert kl pertanian integrasi itu baiknya yg terintegrasi scr vertikal dan horizontal  ditambah KP di tempat yg kurleb mengimplementasikan itu     cocok bgt dijadiin ladang bisnis wkwkwk,,,,,,,,,,,,,
2128,"1,23E+18",16/02/2020 19:21,Dengan kondisi lahan pertanian yg sudah semakin sempit  namun masih ada yang bisa dimanfaatkan InsyaaAllaah Indonesia akan mampu berswasembada pangan  dengan menciptakan lahan pertanian terpadu  yg di kelola oleh Dinas Pertanian,,,,,,,,,,,,,
2129,"1,23E+18",12/02/2020 20:32,Negara kita itu Agraris lho  banyak air dan Sawah ladang  Wahai anak muda  Apakah kalian tyda tertarik untuk jadi petani  Sekarang mulai keren lho apalagi hasil pertanian organik  Oiya hey lulusan Fapet  ayo dong kasih motivasi ke anak muda yang lain biar mau jadi petani,,,,,,,,,,,,,
2130,"1,23E+18",11/02/2020 16:55,Ia memang biasanya mencari makan secara berkelompok di lahan pertanian  padang rumput  dan kebun,,,,,,,,,,,,,
2131,"1,23E+18",10/02/2020 18:00,Ya gimana caranyaaaa  Bikin lahan bukan pasir  atau gimana laaahhhh  Gersang lhoo pinggir laut  Ntar kalo erosi gimana,,,,,,,,,,,,,
2132,"1,23E+18",10/02/2020 12:10,Posko Pertanian didampingi staf satpel kec pasar minggu bpk Stafnirwan menTL laporan masyarakat tentang OT di Jl Masjid Arridwan Kel Jati padang selanjutnya akan diteruskan ke  guna tindakan lebih lanjut   https,,,,,,,,,,,,,
2133,"1,23E+18",08/02/2020 20:11,Yah gimana  lulusan pertanian kerjanya di bank  ladang dijadikan perumahan,,,,,,,,,,,,,
2134,"1,23E+18",08/02/2020 18:44,Ya mungkin beliau jago dalam berbisnis  atau memang di kampungnya beliau punya ladang pertanian yang di kelola dengan baik,,,,,,,,,,,,,
2135,"1,23E+18",08/02/2020 9:23,Kenapa jarang ada penceramah agama yg menyinggung soal pentingnya menjaga lingkungan  Padahal ada begitu banyak ayat yang melarang kita berbuat kerusakan di muka bumi  merusak laut dan daratan  atau berbuat kerusakan di ladang ladang pertanian,,,,,,,,,,,,,
2136,"1,23E+18",06/02/2020 0:19,Ya coba gitu kalo pinginnya memperjuangkan meningkatkan swasembada produk  pertanian difasilitasi sama kondisi lahan yg memadai  jangan cuma ngomong terus swasembada  tapi lahannya mbok habisin buat bikin gedung  duit buat kelola lahan hijau dipangkas abis an,,,,,,,,,,,,,
2137,"1,22E+18",04/02/2020 18:11,Eh padang pertanian lekir ni,,,,,,,,,,,,,
2138,"1,22E+18",31/01/2020 17:45,Anggap ada kesalahan tapi jangan dicari cari  trs jadi nilai tawar  kalau ngga suka trs membiarkan jadi lahan gersang apa ngga tambah salah  kadang menyalahkan lebih mudah dari pada dari pada meneruskan yg justru lbh baik,,,,,,,,,,,,,
2139,"1,22E+18",31/01/2020 10:33,Ada yang bilang kurang pikniklah atau kurang hiburan  Bagi petani piknik dan hiburannya pergi ke sawah  ladang atau kepasar menjual hasil pertanian  Petani menyikapinya dengan sederhana  semoga memberikan,,,,,,,,,,,,,
2140,"1,22E+18",31/01/2020 08:46,Bukan Monas saja yg akan di ubah menjadi lahan parkir RAKSASA tapi gedung milik Pemprov DKI dan swasta  Ini bukan revitalisasi lagi tapi membuat kawasan MONAS jadi gundul dan gersang menjadi lahan alih fungsi yg tidak bermanfaat untuk sem,,,,,,,,,,,,,
2141,"1,22E+18",28/01/2020 06:49,Pertama muncul di medsos PENEBANGAN LAHAN katanya bikin gersang Jakarta apakah pohon itu dipindahkan dicabut  ke lahan yang lain atau nanti akan di tata kembali  P   maap ini media buzzer sangat jahat dan sistimatif tolong dilihatin,,,,,,,,,,,,,
2142,"1,22E+18",26/01/2020 19:43,Sistem pendidikan hari ini dan kedepannya adalah ladang pertanian investor luar negeri  Kita akan dipanen dan dibuang saat waktunya tepat,,,,,,,,,,,,,
2143,"1,22E+18",24/01/2020 23:32,Tak  aku ambik dkt ladang kt Kuantan bwh Jabatan Pertanian Daerah Kuantan nnt  Haha,,,,,,,,,,,,,
2144,"1,22E+18",24/01/2020 17:16,Harga FAMA peringkat ladang memang rendah  Tapi kalau join Ladang Kontrak  LK   FAMA janji akan ambik semua     boleh refer FAMA lebih lanjut pasal LK ni  FAMA ada cukup maklumat untuk sesiapa yang nak usahakan pertanian  Boleh tau,,,,,,,,,,,,,
2145,"1,22E+18",23/01/2020 21:17,Kalimantan sudah kehilangan hutan nya kok sejak puluhan tahun lalu  Dan tidak ada hutan terbakar di kalimantan  yg ada lahan bekas pertanian  lahan gambut  padang ilalang yg terbakar  Hutan,,,,,,,,,,,,,
2146,"1,22E+18",22/01/2020 19:33,individu  melalui jalan raya dan ada beberapa ladang pertanian dan penekanan yang lebih kecil terhadap peningkatan padi bukit  Pokok buah  terutama Durian  kekal sebagai penanda hartanah,,,,,,,,,,,,,
2147,"1,22E+18",22/01/2020 19:33,tradisinya bekerja dengan pertanian bergilir dan memburu di sekitar ladang ladang yang berpenduduk dari kampung kampung induk yang terletak di bukit bukit untuk perlindungan  Hari ini  hampir semua kampung kampung rumah panjang tradisional telah digantikan oleh rumah rumah,,,,,,,,,,,,,
2148,"1,22E+18",22/01/2020 08:56,Kalau lah aku pegawai    benda pertama aku buat turun padang  Lebih suka kerja luar berbanding kerja ofis  Seronoknya kalau dapat bagi company projek pertanian tp tulah aku bukan pegawai,,,,,,,,,,,,,
2149,"1,22E+18",21/01/2020 15:05,Anda belajar tentang rantai makanan gak kalo misalkan ular di dunia ini musnah bagaimana dengan tikus tikus yang dapat merusak ladang pertanian warga kalo singa musnah bagaimana dengan hewan hewan yang merupakan mangsa nya bisa bi,,,,,,,,,,,,,
2150,"1,22E+18",20/01/2020 16:18,Misalnya akibat dimasukannya lahan pertanian perladangan  hutan adat  padang rumput  rawa gambut  danau  pantai  dan lainnya ke dalam konsesi konsesi pertambangan  kehutanan  dan perkebunan  atau proyek proyek infrastruktur pemerintah,,,,,,,,,,,,,
2151,"1,22E+18",19/01/2020 18:28,Apa kata kau turun padang ajar mcm mana pertanian cara modern dekat orang kampung ni  Asyk cakap je tolong lah skali,,,,,,,,,,,,,
2152,"1,22E+18",19/01/2020 10:22,Bende ni kene turun padang bagi mereka penjelasan bab teknologi pertanian yg bagaimana harus diorg buat ni ckp guna mulut sedap jer x guna turun bagi bantuan bukan melatah kalau mereka guna cara lama  Mmm    so org miskin kekal miskin    Jgn dok,,,,,,,,,,,,,
2153,"1,22E+18",19/01/2020 09:56,This is partially true but  adakah mereka dah didedahkan dgn teknologi  Pegawai  pertanian turun padang tak bg course dkat org  kampung tentang penggunaan teknologi  Ada subsidi tak  Mcm mana pulak dgn maintenance,,,,,,,,,,,,,
2154,"1,22E+18",15/01/2020 14:35,Kamu kuliah jurusan apa nak        Pertanian sosial media pak        Lah gimana itu        Pertaniannya itu  Menabur benih kebencian  memberi pupuk cacian  tak lupa peptisida dari pola pikir serampangan  disiram isu sosial  subur dalam ladang komentar,,,,,,,,,,,,,
2155,"1,22E+18",12/01/2020 19:59,Hi  saje nk promote Asasi Sains Pertanian UPM  Asasi ini sngt dipandang serong masyarakat krna depa igt kami nk jadi petani but nay  We all gonna learn science subjects and tmbhn sains pertanian which very easy and very fun  Every week akan pegi ladang for amali  Hahahah,,,,,,,,,,,,,
2156,"1,22E+18",11/01/2020 22:29,anak pertanian di ladang,,,,,,,,,,,,,
2157,"1,22E+18",11/01/2020 19:59,Kalo kesana pas lagi musim panen ya seperti lahan gersang om  Jadi harus tau juga momen yg pas,,,,,,,,,,,,,
2158,"1,22E+18",11/01/2020 19:30,Haha heaven gila dulu ladang belakang kolej  Mentang  bdk pertanian so kteorang tau jalan rahsia kekeke  Rindunyaaa,,,,,,,,,,,,,
2159,"1,22E+18",11/01/2020 8:26,negara                     sumber daya,,,,,,,,,,,,,
2160,"1,22E+18",10/01/2020 15:10,Dampak   Lahan pertanian seluas    ha terendam air  Tidak ada korban jiwa  Penanganan   Tim gabungan BPBD  kepolisian  kodim  relawan  dan masyarakat melakukan pemantauan dilap  dan kondisi terkini banjir sudah surut  via  https,,,,,,,,,,,,,
2161,"1,21E+18",06/01/2020 15:44,Dlm pertanian subsisten  banyak anak justru membantu pekerjaan di ladang sawah  Sayangnya  sumber penghidupan spt ini dianggap usang  amp,,,,,,,,,,,,,
2162,"1,21E+18",05/01/2020 9:42,Ladang pertanian woyyy,,,,,,,,,,,,,
2163,"1,21E+18",04/01/2020 17:41,B   mau kuliah pertanian sastra C   duh nanti mau kerja apa  Padahal kalau memang minatnya  lihatlah dua bidang itu kini dan nanti adalah ladang emas  D   aku belum bisa cerita E   knapa malu ya  takut di denger orang Kamu bisa bilang  lain kali kalo uda siap  cerita boleh yaa,,,,,,,,,,,,,
2164,"1,21E+18",04/01/2020 8:29,mon maap ini anak pertanian lagi nungguin ladang ya,,,,,,,,,,,,,
2165,"1,21E+18",03/01/2020 15:13,Dengan kondisi itu  nantinya suplai air irigasi bisa untuk       hektare lahan pertanian,,,,,,,,,,,,,
2166,"1,21E+18",02/01/2020 22:02,Yang sesuai dengan daerah yang akan di tanami  Terutama untuk pemulihan lahan gersang ndoro,,,,,,,,,,,,,
2167,"1,21E+18",02/01/2020 12:58,Tiga hal penyebab alih fungsi lahan  pertambangan   ilegal logging   dan pembukaan ladang pertanian tanpa memerhatikan dampak lingkungan dan memperbaiknya kembali  Ketika hujan terjadi banjir  amp,,,,,,,,,,,,,
2168,"1,21E+18",02/01/2020 12:38,suka sedih kalo liat komen di twitter bilang bu risma pencitraan  beneran beda surabaya waktu aku kecil yang bener bener gersang sama surabaya yang sekarang  kampung  jadi rapi  perlahan lahan rumah pinggir kali digusur  tapi ga sekedar digusur  warganya dibikinkan rumah susun,,,,,,,,,,,,,
2169,"1,21E+18",31/12/2019 17:57,Alasannya tentu saja ladang gandum ga bisa dibawa kemana mana  dan itu adalah harta mereka  Hasil gandum menbutuhkan beberapa bulan ntuk panen  Dan ini membuat manusia enggan berpindah pindah tempat  Tapi tentu ada perbedaan mencolok antar zaman pertanian dan pemburu pengumpul,,,,,,,,,,,,,
2170,"1,21E+18",29/12/2019 22:22,Tatarannya masih di  ideologi   belum sampe ke  ilmu   Namanya juga perkaderan  lahan basah tapi gersang,,,,,,,,,,,,,
2171,"1,21E+18",29/12/2019 20:11,Mungkin ada sebagian orang yang menafsirkan narasi agama  istrimu adalah ladang bagimu     sebagai usaha di sektor pertanian,,,,,,,,,,,,,
2172,"1,21E+18",29/12/2019 14:26,The way dat acc talked apply la cepat duit tu byk kerajaan melabur untuk pertanian  as if senang namampos bukak ladang,,,,,,,,,,,,,
2173,"1,21E+18",27/12/2019 15:07,Lagipula peribahasa itu ada karena dulu anak dijadikan tenaga tambahan buat garap ladang pertanian  Makanya sekarang nga relevan karena udah beda tren pekerjaan,,,,,,,,,,,,,
2174,"1,21E+18",27/12/2019 13:10,Karena gapunya lahan  hidup dr kecil sampe sekarang cuma di sepetak bangunan  Melihat kondisi teknologi industri semakin maju tanpa dibarengi pertumbuhan teknologi pertanian meskipun semisal punya lahan pun gatau mau diapain,,,,,,,,,,,,,
2175,"1,21E+18",20/12/2019 10:50,Lu jg bisa ntar ngurus agrowisata jg  Tergantung ntar jurusan pertanian yg lu ambil apa sama peminatan  Pertanian itu bisa buat makanan  wisata  ladang bisnis  Ya intinga gk pernah mati,,,,,,,,,,,,,
2176,"1,21E+18",18/12/2019 22:11,bagaimana kalau hujan enggan pergi  lambainya menyirami lahan yang gersang dari jarinya lantas mengisi hati yang layu riuhnya melimpahkan tenaga untuk desir angin marah marahnya menumbangkan rumah pohon lalu semua tetangga saling gotong royong membenahi  Indah  kan,,,,,,,,,,,,,
2177,"1,21E+18",16/12/2019 12:19,cinta akan tumbuh dimana saja kadang tak mengenal waktu dan tempat kadang kering ditempat subur atau justru tumbuh di lahan gersang ia akan tumbuh disegala tempat bahkan melesat pesat diruang gelap jika dirawat dengan dan disiram engkau yang menentukan dimana ditumbuh,,,,,,,,,,,,,
2178,"1,21E+18",15/12/2019 17:10,Gimana mau sejahtera lahan pertanian dijadikan kan PLTU  lahan perkebunan dijadikan ladang sawit,,,,,,,,,,,,,
2179,"1,21E+18",15/12/2019 08:04,Jawaban utamanya  distribusi lahan  Mayoritas petani Indonesia hanya memiliki luas lahan di bawah   hektar  Kondisi ini juga dikarenakan sebagian besar lahan pertanian berada di pulau padat penduduk,,,,,,,,,,,,,
2180,"1,21E+18",14/12/2019 15:03,Sekalipun punya tanah buat  kayaknya sedikit banget teknologi yg bisa diterapkan ke pertanian kita tanpa mengandalkan tenaga manusia  Jatohnya  petani di Indonesia adalah salah satu pekerjaan kasar anak muda kita yg ma,,,,,,,,,,,,,
2181,"1,21E+18",14/12/2019 14:22,Di luar negeri mah ladang bisa indoor  peralatan pertanian modern  bagus       kayaknya di Inggris juga dri dulu petani itu tajir     Itu kata guru IPS ku dulu waktu kelas,,,,,,,,,,,,,
2182,"1,21E+18",13/12/2019 09:41,Negara berkembang banyak dibohongi  dimanipulasi oleh negara maju  Mereka bebas nebang hutan,,,,,,,,,,,,,
2183,"1,21E+18",12/12/2019 21:27,sumpah daerah kampus gua tuh gak ada lahan pepohonan jadi GERSANG BANGET PANAS setiap hari pagi pagi jalanan tuh udah debu sama asap knalpot doang,,,,,,,,,,,,,
2184,"1,20E+18",10/12/2019 15:40,shinta itu dewi keberuntungan  memberkati ladang dengan hasil panen yang berkualitas kadang di sebut dewi pertanian juga,,,,,,,,,,,,,
2185,"1,20E+18",03/12/2019 1:23,kalau nk buat bangunan pun   buatla bangunan untuk pertanian   ladang   Cth ladang bertingkat  jimat space   dapat oxygen  hahaa,,,,,,,,,,,,,
2186,"1,20E+18",02/12/2019 21:56,Hijaunya tanah arab,,,,,,,,,,,,,
2187,"1,20E+18",27/11/2019 23:05,Buat lahan parkir  uangnya tuk biaya hidup ormas  Atau juga buat lapak PKL  lahannya disewakan per petak  mau dikemanain uang sewanya nanti kita gak tau    Kalau semua lahan dibetonisasi  resapan air nanti pada kemana  Bukannya pen,,,,,,,,,,,,,
2188,"1,20E+18",27/11/2019 16:15,Mari bawa lanskap pertanian ke level selanjutnya  Konektivitas lanskap lahan pertanian sangat penting untuk mendukung habitat satwa liar  Pelajari bagaimana batasan ladang berbunga  pagar tanaman  amp,,,,,,,,,,,,,
2189,"1,20E+18",25/11/2019 11:47,Memantik api di lahan gersang,,,,,,,,,,,,,
2190,"1,20E+18",24/11/2019 13:07,usul kpd pak menteri agar gnerasi milineal ini diajar bertani secra milineal dg diberikn kmudhn akses  ladang dan bibit serta ilmunya    agar ada gnerasi pnerus pertanian di indonesia,,,,,,,,,,,,,
2191,"1,20E+18",23/11/2019 22:03,merapi yang keliatannya gersang  kakinya menyediakan lahan yang subur,,,,,,,,,,,,,
2192,"1,20E+18",23/11/2019 14:02,Iya mas   Indonesia juga menggunakan teknologi Israel juga sekarang di hampir seluruh pertanian lahan kering di NTT   Nusa Tenggara Timur   menggunakan teknologi Israel  kalau ga gitu tentu susah  mengubah yang lahan kerin,,,,,,,,,,,,,
2193,"1,20E+18",20/11/2019 11:25,Menteri Pertanian   aku masih belum nampak sebarang idea baru ttg pertanian negara Apa kisahnya dgn majlis penasihat pertanian Adakah agensi FAMA telah ditambah baik fungsinya  Adakah staff DOA rajin turun padang  Apa sudahnya hasil  kajian dari MARDI Apakah teknologi kian maju,,,,,,,,,,,,,
2194,"1,20E+18",19/11/2019 21:18,Tergantung tanahnya mbak  klo ditanam di lahan gambut yg dulunya rawa  ya Lembab tanahnya  banyak air dibawah tanah Klo tanam di tanah yg kering  tandus ya atau tidak cocok ya Tanahnya Gersang mbak,,,,,,,,,,,,,
2195,"1,20E+18",18/11/2019 21:26,Saya tak kata semua tak bagus  Skim ladang kontrak bnyk juga yg dah bergelar millionaire  Tapi masih ramai yg terpinggir dari perhatian MoA  Khususnya org yg mngusahakn pertanian dikawasan bukan tumpuan  MoA tak pernah ada one sto,,,,,,,,,,,,,
2196,"1,20E+18",17/11/2019 22:24,Kelihatan dia lagi panik    lahan basahnya akan kering dan gersang    Memangnya PERTAMINA milik bapak moyangnya dia,,,,,,,,,,,,,
2197,"1,20E+18",15/11/2019 13:35,Gersang dunk tuuh lahan,,,,,,,,,,,,,
2198,"1,20E+18",15/11/2019 05:28,oligarki tumbuh mekar di ladang yang gersang  menuai begitu banyak benih untuk ditanam di lahan pribadi  oligarki  tak hidup sendiri,,,,,,,,,,,,,
2199,"1,19E+18",12/11/2019 13:37,Itulah sebab lahan pertanian banyak di jual  bukan salah pemerintah tapi kondisi yang di lapangan tidak ada penerus untuk melanjutkan ekosistem pertanian di indonesia  Jangan malu jadi petani  petani pekerjaan mulia dan tidak hina,,,,,,,,,,,,,
2200,"1,19E+18",12/11/2019 12:01,Beda lagi kalo di daerah saya namanya  kemarogan  numbuhnya di hutan kondisi lahan yg gersang tanaman ini merambat sperti timun,,,,,,,,,,,,,
2201,"1,19E+18",09/11/2019 11:32,Sambil muka aku menghadap je arah pintu sliding   Aku tk pastu samada jiran di dpn rumah tu nmpak perlakuan kami  Aku yg dh seminggu gersang ni menggoyangkan punggungku jika kepala kote abg terbenam perlahan lahan dan santak ke pangkal rahim ku,,,,,,,,,,,,,
2202,"1,19E+18",07/11/2019 21:50,Pak Gub  edukasi petani yg merambah hutan dan gunung sebagai lahan pertanian  Kondisi darurat di banyak wilayah NTB krn masalah ini,,,,,,,,,,,,,
2203,"1,19E+18",07/11/2019 16:19,Sampai kapan hidup Palestina bergantung dari donasi  THN      wilayah Israel Padang tandus  namun sekarang mnjdi negara modern  pertanian maju  Palestina sejak jebrod sama saja,,,,,,,,,,,,,
2204,"1,19E+18",02/11/2019 19:59,WIB  Antisipasi dan waspadalah dalam berkendara mengingat traffic light Duren Tiga Selatan  TL Jati Padang  TL Basmar  TL Pejaten Vilage  TL Dep Pertanian padam     Mengingat sedang dalam pemadaman listrik oleh pihak pln,,,,,,,,,,,,,
2205,"1,19E+18",30/10/2019 12:29,Di seoul  kebun ladang letaknya di daerah pertanian  Beda sm kita  rumah ada halaman dan kebun,,,,,,,,,,,,,
2206,"1,19E+18",29/10/2019 21:31,Hobby baru tiap malem ngajarin masku skincare an biar mukanya gak gersang kayak lahan kosong,,,,,,,,,,,,,
2207,"1,19E+18",25/10/2019 23:00,Ibu sendirian  menanak harap di pejam mata adam Ia lebarkan waktu terang  demi menyingkat perjalanan Di punggungnya tertanam lahan lahan retak Sementara retina mengantongi air mata yang gersang Ia lupa hujan peluh pernah mengucuri radang kantuknya    Demi cinta  sabdanya,,,,,,,,,,,,,
2208,"1,19E+18",23/10/2019 09:56,Top Mania  Jangan Lupa Ya Dengarkan Dialog Interaktif dg Dinas Pertanian  amp,,,,,,,,,,,,,
2209,"1,19E+18",22/10/2019 18:25,Ladang orang tuaku pengen tak ganti buat pertanian organik  trus mau mengurangi sampah di daerahku buat tak bikin kompos,,,,,,,,,,,,,
2210,"1,19E+18",22/10/2019 12:22,Tanah mempunyai akses yang sangat baik untuk keluar dan masuk ladang  Harga boleh di runding  DETAIL      ekar   Freehold   MCL   Tanah pertanian KELUASAN    EKAR   ROOD         POLE STATUS   PAJAKAN BEBAS  FREEHOLD    MALAY RESERVE   PERTANIAN,,,,,,,,,,,,,
2211,"1,19E+18",21/10/2019 18:23,Goks bgt ini  Kucuran APBN      paling byk itu dibidang pertahanan dan keamanan  Pertanian  ladang basah  bgt  Ekspor impor mainannya  Wajar klo mereka rela jilat ludah sendiri  Amunisi abis,,,,,,,,,,,,,
2212,"1,19E+18",21/10/2019 09:52,Semakin banyak  kebetulan  pengumuman projek oleh Menteri di Tanjung Piai  Setakat ini kelihatan Menteri Luar Bandar  Menteri Belia dan Menteri Pertanian sudah turun padang  secara kebetulannya beberapa minggu sebelum PRK Tg Piai,,,,,,,,,,,,,
2213,"1,19E+18",20/10/2019 09:36,Sy punya lahan kosong sedikit  Tapi tanahnya gersang  Apa bisa pake pupuk ini,,,,,,,,,,,,,
2214,"1,19E+18",19/10/2019 11:55,Ikutan ya  Umur     lulusan Pariwisata  Selain sbg Marketing  juga memonitor pulau terpencil saya  Ada ladang pertanian  usaha kuliner  tekstil  dan jewel  Ada pertambangan juga yg menghasilkan silver  emas  platinum  berlian  Itu cerita saya di Farm Town  Semoga menginspirasi,,,,,,,,,,,,,
2215,"1,19E+18",18/10/2019 13:57,Di umur yang hampir    ini udah punya peternakan ayam  sapi  babi  domba  ladang pertanian yang subur  alat alat yang canggih  perahu pengantar barang  penghasilan yang lumayan  Ah  sungguh sejahtera hayday ku,,,,,,,,,,,,,
